FID,Tid,Hazard,Con_pop,CBRA,County
649,-2,0.0,0.0,86.0,0
650,-2,0.0,13.700024128,2704.0,0
651,-2,0.0,0.0,0.0,0
652,-2,0.0,0.0,4111.0,0
653,653,0.0,0.0,0.0,11
654,654,0.0,0.0,0.0,11
655,655,0.0,0.0,0.0,11
656,656,0.0,0.0,0.0,11
657,-2,0.0,0.0,0.0,0
658,-2,0.0,0.0,0.0,0
659,-2,0.0,0.0,0.0,0
660,-2,0.0,0.0,0.0,0
661,-2,0.0,206.482674599,0.0,0
662,-2,0.0,577.505616188,198.0,0
663,-2,0.0,570.40887928,215.0,0
664,-2,0.0,54.4904856682,209.0000000000001,0
665,-2,0.0,13.7619709969,1100.0,0
666,-2,0.0,525.767703056,29594.0,0
667,-2,0.0,115.146067142,10668.0,0
668,-2,0.0,19.5228962898,0.0,0
669,-2,0.0,51.2052178383,0.0,0
670,-2,0.0,10.6042795181,0.0,0
671,-2,0.0,43.5519762039,801.0,0
672,-2,0.0,63.9721951485,7037.000000000001,0
673,-2,0.0,0.0,0.0,0
674,-2,0.0,140.043946743,198.0,0
675,-2,0.0,566.64918232,24608.0,0
676,-2,0.0,233.157867432,3573.0,0
677,-2,0.0,294.809333801,19479.0,0
678,-2,0.0,217.642073154,1099.0,0
679,-2,0.0,113.497822762,1537.0,0
680,-2,0.0,354.694502354,24376.0,0
681,-2,0.0,52.6369657516,2323.0,0
682,-2,0.0,320.991671562,3311.0,0
683,-2,0.0,185.08165741,855.0000000000001,0
684,-2,0.0,23.3239073753,5.0,0
685,-2,0.0,0.0,0.0,0
686,-2,0.0,31.4636788368,0.0,0
687,-2,0.0,14.0536150932,79.0,0
688,-2,0.0,28.3373827934,17950.0,0
689,-2,0.0,314.424019814,3713.000000000001,0
690,-2,0.0,258.796877861,0.0,0
691,-2,0.0,583.143462181,8242.0,0
692,-2,0.0,23.9953074455,192.0,0
693,-2,0.0,0.0,117.0,0
694,-2,0.0,0.0,5236.0,0
695,-2,0.0,27.6854438782,171.0,0
696,-2,0.0,20.8874306679,1713.0,0
697,-2,0.0,86.4947123528,36.0,0
698,-2,0.0,0.0,0.0,0
699,-2,0.0,5.07103204727,2552.0,0
700,-2,0.0,356.252489567,6750.000000000002,0
701,-2,0.0,423.978842258,8243.999999999998,0
702,-2,0.0,357.343000889,3059.0,0
703,-2,0.0,40.0869746208,0.0,0
704,-2,0.0,16.2798604965,62.99999999999999,0
705,-2,0.0,0.0,0.0,0
706,-2,0.0,0.0,0.0,0
707,-2,0.0,124.360904694,31.0,0
708,-2,0.0,543.854549408,45886.99999999999,0
709,-2,0.0,320.95475769,1061.0,0
710,-2,0.0,401.711669922,12162.0,0
711,-2,0.0,116.345730782,820.0,0
712,-2,0.0,218.766188145,19.0,0
713,-2,0.0,25.1414432526,0.0,0
714,-2,0.0,222.856708288,3397.0,0
715,-2,0.0,88.3022568226,799.0000000000001,0
716,-2,0.0,22.0724258423,321.0,0
717,-2,0.0,37.3967862129,332.0,0
718,-2,0.0,0.0,0.0,0
719,-2,0.0,0.0,0.0,0
720,-2,0.0,299.388548374,141.0,0
721,-2,0.0,365.743725777,285.0,0
722,-2,0.0,234.796138287,3160.0,0
723,-2,0.0,438.039830685,8857.000000000002,0
724,-2,0.0,65.7767987251,0.0,0
725,-2,0.0,175.255691051,826.9999999999999,0
726,-2,0.0,268.473465919,11546.0,0
727,-2,0.0,134.963452339,1836.0,0
728,-2,0.0,267.810321808,6912.999999999999,0
729,-2,0.0,144.547426224,0.0,0
730,-2,0.0,171.41300106,375.0000000000001,0
731,-2,0.0,207.434267998,4071.0,0
732,-2,0.0,14.9729599953,0.0,0
733,-2,0.0,0.0,21.0,0
734,-2,0.0,84.5559463501,0.0,0
735,-2,0.0,571.326503754,17848.99999999999,0
736,-2,0.0,98.533911705,632.0,0
737,-2,0.0,316.221558571,7075.0,0
738,-2,0.0,232.16693306,342.0000000000001,0
739,-2,0.0,594.327183247,14040.0,0
740,-2,0.0,503.977920055,7558.0,0
741,-2,0.0,1078.81159496,35065.0,0
742,-2,0.0,740.207107544,23967.0,0
743,-2,0.0,860.730113983,35145.0,0
744,-2,0.0,396.451564789,31569.0,0
745,-2,0.0,14.1327514648,335.0,0
746,-2,0.0,0.0,0.0,0
747,-2,0.0,70.1519136429,0.0,0
748,-2,0.0,194.629948139,0.0,0
749,-2,0.0,237.337486744,22308.0,0
750,-2,0.0,17.9189815521,0.0,0
751,-2,0.0,20.3001952171,1070.0,0
752,-2,0.0,104.797914028,11565.0,0
753,-2,0.0,16.8070616722,153.0,0
754,-2,0.0,19.598013401,270.0,0
755,-2,0.0,13.8628988266,1242.0,0
756,-2,0.0,32.8270349503,130.0,0
757,-2,0.0,238.421641827,5080.0,0
758,-2,0.0,322.748968124,13177.0,0
759,-2,0.0,701.299902916,31148.0,0
760,-2,0.0,183.576096535,975.0,0
761,-2,0.0,145.47281456,2711.0,0
762,-2,0.0,106.121475697,1463.0,0
763,-2,0.0,185.630540848,5492.000000000001,0
764,-2,0.0,176.946202755,7715.000000000001,0
765,-2,0.0,210.576674938,18913.0,0
766,-2,0.0,65.0714759827,13252.0,0
767,-2,0.0,320.983939171,17430.0,0
768,-2,0.0,585.504165649,29970.0,0
769,-2,0.0,398.25034523,18500.0,0
770,-2,0.0,144.650125504,10530.0,0
771,-2,0.0,728.550048828,9786.0,0
772,-2,0.0,478.858226299,4886.0,0
773,-2,0.0,422.737249374,1025.0,0
774,-2,0.0,0.0,0.0,0
775,-2,0.0,81.6479029655,619.0,0
776,-2,0.0,35.0666151047,1092.0,0
777,-2,0.0,0.0,246.0000000000001,0
778,-2,0.0,233.094359875,5820.0,0
779,-2,0.0,323.685804844,18249.0,0
780,-2,0.0,56.8187603951,0.0,0
781,-2,0.0,6.63058996201,0.0,0
782,-2,0.0,7.17042350769,0.0,0
783,-2,0.0,305.379961014,0.0,0
784,-2,0.0,295.827896595,0.0,0
785,-2,0.0,200.842377186,977.9999999999999,0
786,-2,0.0,259.515955448,428.0000000000001,0
787,-2,0.0,71.4553470612,904.0,0
788,-2,0.0,116.979893208,3833.0,0
789,-2,0.0,5.31801223755,441.0,0
790,-2,0.0,0.0,0.0,0
791,-2,0.0,0.0,0.0,0
792,-2,0.0,12.3434419632,149.0,0
793,-2,0.0,0.0,0.0,0
794,-2,0.0,0.0,0.0,0
795,-2,0.0,0.0,0.0,0
796,-2,0.0,0.0,0.0,0
797,-2,0.0,0.0,0.0,0
798,-2,0.0,0.0,0.0,0
799,-2,0.0,0.0,0.0,0
800,-2,0.0,0.0,0.0,0
801,-2,0.0,0.0,0.0,0
802,-2,0.0,0.0,0.0,0
803,-2,0.0,0.0,236.0,0
804,-2,0.0,0.0,0.0,0
805,-2,0.0,0.0,0.0,0
806,-2,0.0,0.0,45.0,0
807,-2,0.0,229.224552155,1558.0,0
808,-2,0.0,28.8682069778,298.9999999999999,0
809,-2,0.0,0.0,0.0,0
810,-2,0.0,0.0,0.0,0
811,-2,0.0,19.8981127739,0.0,0
812,-2,0.0,246.150499821,7176.0,0
813,-2,0.0,352.568098068,10894.0,0
814,-2,0.0,144.479264736,1116.0,0
815,-2,0.0,215.867156029,3164.0,0
816,-2,0.0,23.945991993,0.0,0
817,-2,0.0,119.656101227,1186.0,0
818,-2,0.0,21.8245449066,0.0,0
819,-2,0.0,0.0,0.0,0
820,-2,0.0,638.598935127,4473.0,0
821,-2,0.0,581.83146143,2862.0,0
822,-2,0.0,732.389008045,35369.0,0
823,-2,0.0,301.683390141,41.0,0
824,-2,0.0,160.489377975,2952.0,0
825,-2,0.0,523.449036121,11518.0,0
826,-2,0.0,291.673356056,6921.0,0
827,-2,0.0,155.477180481,39.0,0
828,-2,0.0,627.879538536,16915.0,0
829,-2,0.0,98.9556159973,56.0,0
830,-2,0.0,0.0,2359.0,0
831,-2,0.0,248.122549057,14846.0,0
832,-2,0.0,18.3822050095,173.9999999999999,0
833,-2,0.0,78.6089982986,6711.999999999999,0
834,-2,0.0,116.117593288,25783.0,0
835,-2,0.0,0.0,393.9999999999999,0
836,-2,0.0,26.4362049103,13099.0,0
837,-2,0.0,16.7790117264,3625.0,0
838,-2,0.0,0.0,288.0000000000001,0
839,-2,0.0,0.0,0.0,0
840,-2,0.0,16.640953064,0.0,0
841,-2,0.0,32.2939414978,0.0,0
842,-2,0.0,0.0,0.0,0
843,-2,0.0,0.0,0.0,0
844,-2,0.0,6.96614599228,307.0,0
845,-2,0.0,7.02385759354,1670.0,0
846,-2,0.0,14.0649881363,4651.0,0
847,-2,0.0,163.11561203,30191.0,0
848,-2,0.0,33.4342432022,1835.0,0
849,-2,0.0,59.1562786102,10210.0,0
850,-2,0.0,0.0,5.0,0
851,-2,0.0,0.0,0.0,0
852,852,0.0,0.0,0.0,11
853,853,0.0,0.0,0.0,11
854,854,0.0,221.121964931,25588.0,11
855,855,0.0,0.0,6016.0,11
856,856,0.0,0.0,0.0,11
857,857,0.0,56.6461744308,0.0,11
858,858,0.0,747.222221375,10494.0,11
859,859,0.0,633.524692535,3155.000000000001,11
860,860,0.0,328.240062714,4079.0,11
861,861,0.0,86.607047081,0.0,11
862,862,0.0,48.4588088989,0.0,11
863,863,0.0,137.907189846,2513.0,11
864,864,0.0,222.560852051,346.0,11
865,865,0.0,36.4970769882,504.9999999999999,11
866,866,0.0,48.0442199707,42.0,11
867,867,0.0,16.6747961044,0.0,11
868,868,0.0,0.0,0.0,11
869,869,0.0,0.0,0.0,11
870,870,0.0,0.0,0.0,11
871,871,0.0,0.0,0.0,11
872,872,0.0,0.0,255.0,11
873,873,0.0,0.0,0.0,11
874,874,0.0,0.0,57.00000000000001,11
875,875,0.0,0.0,43.0,11
876,876,0.0,0.0,0.0,11
877,877,0.0,0.0,8.0,11
878,-2,0.0,0.0,0.0,0
879,-2,0.0,0.0,0.0,0
880,-2,0.0,0.0,0.0,0
881,-2,0.0,922.786729813,188.0,0
882,-2,0.0,230.733177185,156.0,0
883,-2,0.0,59.668211937,1475.0,0
884,-2,0.0,25.5578050613,0.0,0
885,-2,0.0,0.0,155.0,0
886,-2,0.0,69.3611793518,0.0,0
887,-2,0.0,59.8858070374,305.0,0
888,-2,0.0,0.0,0.0,0
889,-2,0.0,177.897151947,7.0,0
890,890,0.0,35.4111394882,0.0,6
891,891,0.0,91.1179704666,5071.0,6
892,-2,0.0,17.7288722992,3771.0,0
893,-2,0.0,20.6332349777,812.0,0
894,-2,0.0,42.9212713242,0.0,0
895,-2,0.0,335.690921307,9256.0,0
896,-2,0.0,73.7274885178,673.9999999999999,0
897,-2,0.0,10.8027572632,0.0,0
898,-2,0.0,404.211555481,4158.0,0
899,-2,0.0,528.754442215,9578.0,0
900,-2,0.0,856.279870033,7176.0,0
901,-2,0.0,956.457633018,14488.0,0
902,-2,0.0,205.275756836,2690.0,0
903,-2,0.0,114.486070156,538.0,0
904,-2,0.0,50.3106527328,306.0,0
905,-2,0.0,7.06538581848,0.0,0
906,-2,0.0,0.0,0.0,0
907,-2,0.0,37.1832265854,0.0,0
908,-2,0.0,54.0741786957,67.00000000000001,0
909,-2,0.0,169.330260754,1351.0,0
910,-2,0.0,168.064186096,0.0,0
911,-2,0.0,62.4143638611,21672.0,0
912,-2,0.0,0.0,46.00000000000001,0
913,-2,0.0,0.0,0.0,0
914,-2,0.0,0.0,0.0,0
915,-2,0.0,5.20726203918,8471.0,0
916,-2,0.0,4.88166475296,256.0,0
917,-2,0.0,0.0,649.9999999999999,0
918,-2,0.0,213.429680347,689.0000000000002,0
919,-2,0.0,200.324139118,27.0,0
920,-2,0.0,307.059392929,2260.0,0
921,-2,0.0,449.203411579,1342.0,0
922,-2,0.0,0.0,0.0,0
923,-2,0.0,43.3461027145,0.0,0
924,-2,0.0,97.7319755554,16.0,0
925,-2,0.0,157.887001514,0.0,0
926,-2,0.0,29.0945534706,0.0,0
927,-2,0.0,51.8779044151,0.0,0
928,-2,0.0,290.73799181,4379.0,0
929,-2,0.0,87.094022274,0.0,0
930,-2,0.0,172.18007946,441.9999999999999,0
931,-2,0.0,221.643181801,86.0,0
932,-2,0.0,262.168715954,1974.0,0
933,-2,0.0,8.52524995804,0.0,0
934,-2,0.0,18.3481235504,0.0,0
935,-2,0.0,10.5558514595,0.0,0
936,-2,0.0,0.0,0.0,0
937,-2,0.0,0.0,815.9999999999998,0
938,-2,0.0,0.0,0.0,0
939,-2,0.0,147.795190811,653.0,0
940,-2,0.0,500.566821575,8490.0,0
941,-2,0.0,528.860563755,0.0,0
942,-2,0.0,834.652462006,15102.0,0
943,-2,0.0,543.746358395,4060.0,0
944,-2,0.0,547.934871674,14584.0,0
945,-2,0.0,169.643945217,630.0,0
946,-2,0.0,33.0127391815,0.0,0
947,-2,0.0,257.765394211,2322.0,0
948,-2,0.0,508.233839035,2886.0,0
949,-2,0.0,47.5615940094,0.0,0
950,-2,0.0,636.602763176,700.0,0
951,-2,0.0,381.893161774,738.0,0
952,-2,0.0,30.0315475464,0.0,0
953,-2,0.0,0.0,0.0,0
954,-2,0.0,0.0,0.0,0
955,-2,0.0,218.526958942,1738.0,0
956,-2,0.0,0.0,161.0,0
957,-2,0.0,0.0,32.0,0
958,-2,0.0,22.1933841705,0.0,0
959,-2,0.0,113.596879005,1981.0,0
960,-2,0.0,97.272500515,1085.0,0
961,-2,0.0,516.887539864,0.0,0
962,-2,0.0,256.290307045,441.0,0
963,-2,0.0,206.125072479,491.0,0
964,-2,0.0,222.431409359,119.0,0
965,-2,0.0,368.46857214,1919.0,0
966,-2,0.0,575.801260471,8774.0,0
967,-2,0.0,37.1726250648,0.0,0
968,-2,0.0,107.111927032,0.0,0
969,-2,0.0,411.46454668,16437.0,0
970,-2,0.0,242.773788929,5372.0,0
971,-2,0.0,349.635140419,15796.0,0
972,-2,0.0,6.74245738983,939.0,0
973,-2,0.0,277.722751141,1536.0,0
974,-2,0.0,463.445978165,861.0,0
975,-2,0.0,790.28724432,31581.00000000001,0
976,-2,0.0,92.6555862427,0.0,0
977,-2,0.0,0.0,0.0,0
978,-2,0.0,0.0,0.0,0
979,-2,0.0,72.5988068581,0.0,0
980,-2,0.0,35.3639740944,480.0,0
981,-2,0.0,0.0,0.0,0
982,-2,0.0,0.0,212.0,0
983,-2,0.0,0.0,0.0,0
984,-2,0.0,22.2006440163,982.9999999999999,0
985,-2,0.0,70.9783587456,0.0,0
986,-2,0.0,692.058616638,7158.0,0
987,-2,0.0,246.759141922,16330.0,0
988,-2,0.0,767.207523346,19629.0,0
989,-2,0.0,614.157844543,29518.0,0
990,-2,0.0,1135.68294621,13500.0,0
991,-2,0.0,228.041269302,0.0,0
992,-2,0.0,187.264075279,72.0,0
993,-2,0.0,101.577571869,0.0,0
994,-2,0.0,5.28925418854,0.0,0
995,-2,0.0,75.9880628586,18.0,0
996,-2,0.0,134.504736423,2679.0,0
997,-2,0.0,0.0,0.0,0
998,-2,0.0,0.0,0.0,0
999,-2,0.0,12.430038929,0.0,0
1000,-2,0.0,563.358626366,16726.0,0
1001,-2,0.0,556.197589397,14576.0,0
1002,-2,0.0,7.07135057449,0.0,0
1003,-2,0.0,77.9815006256,11.0,0
1004,-2,0.0,192.225420952,45.0,0
1005,-2,0.0,139.712974548,49.99999999999999,0
1006,-2,0.0,562.163105011,19647.0,0
1007,-2,0.0,46.6675477028,137.0,0
1008,-2,0.0,0.0,0.0,0
1009,-2,0.0,0.0,0.0,0
1010,-2,0.0,0.0,0.0,0
1011,-2,0.0,0.0,0.0,0
1012,-2,0.0,0.0,0.0,0
1013,-2,0.0,0.0,0.0,0
1014,-2,0.0,0.0,0.0,0
1015,-2,0.0,0.0,0.0,0
1016,-2,0.0,0.0,0.0,0
1017,-2,0.0,0.0,0.0,0
1018,-2,0.0,0.0,0.0,0
1019,-2,0.0,0.0,0.0,0
1020,-2,0.0,0.0,0.0,0
1021,-2,0.0,0.0,0.0,0
1022,-2,0.0,31.798913002,0.0,0
1023,-2,0.0,0.0,0.0,0
1024,-2,0.0,0.0,0.0,0
1025,-2,0.0,0.0,0.0,0
1026,-2,0.0,0.0,0.0,0
1027,-2,0.0,0.0,0.0,0
1028,-2,0.0,0.0,0.0,0
1029,-2,0.0,37.8006596565,70.00000000000001,0
1030,-2,0.0,6.20474433899,0.0,0
1031,-2,0.0,0.0,0.0,0
1032,-2,0.0,0.0,0.0,0
1033,-2,0.0,87.6587996483,0.0,0
1034,-2,0.0,574.533206463,8218.0,0
1035,-2,0.0,501.616209984,10588.0,0
1036,-2,0.0,273.600229263,0.0,0
1037,-2,0.0,915.63862896,3255.0,0
1038,-2,0.0,887.900919914,0.0,0
1039,-2,0.0,65.1715049744,0.0,0
1040,-2,0.0,465.610781193,2270.0,0
1041,-2,0.0,603.04710865,13350.0,0
1042,-2,0.0,68.0445771217,0.0,0
1043,-2,0.0,213.97536993,90.0,0
1044,-2,0.0,313.91062212,9774.0,0
1045,-2,0.0,520.020795345,7689.000000000002,0
1046,-2,0.0,327.700603008,10250.0,0
1047,-2,0.0,0.0,0.0,0
1048,-2,0.0,0.0,0.0,0
1049,-2,0.0,0.0,12.0,0
1050,-2,0.0,0.0,0.0,0
1051,-2,0.0,727.135788918,37954.0,0
1052,-2,0.0,242.027375698,2472.0,0
1053,-2,0.0,424.964082718,18405.0,0
1054,-2,0.0,14.3075499535,0.0,0
1055,-2,0.0,100.523162842,16622.0,0
1056,-2,0.0,281.833980083,26231.0,0
1057,-2,0.0,16.4401369095,6450.0,0
1058,-2,0.0,0.0,0.0,0
1059,-2,0.0,0.0,0.0,0
1060,-2,0.0,0.0,0.0,0
1061,-2,0.0,0.0,0.0,0
1062,-2,0.0,0.0,0.0,0
1063,-2,0.0,0.0,2.0,0
1064,-2,0.0,53.2515277863,4128.0,0
1065,-2,0.0,65.9891967773,9784.0,0
1066,-2,0.0,53.2429561615,977.9999999999999,0
1067,-2,0.0,0.0,211.0,0
1068,-2,0.0,0.0,19.0,0
1069,1069,0.0,31.9777259827,783.0,11
1070,-2,0.0,0.0,5423.0,0
1071,1071,0.0,0.0,13766.0,11
1072,1072,0.0,0.0,189.0,11
1073,1073,0.0,0.0,620.0000000000001,11
1074,1074,0.0,178.560628414,1316.0,11
1075,1075,0.0,433.366511345,35328.0,11
1076,1076,0.0,76.3409738541,10802.0,11
1077,1077,0.0,316.109189034,0.0,11
1078,1078,0.0,1742.17871094,27871.0,11
1079,1079,0.0,1891.66696358,9430.0,11
1080,1080,0.0,1053.66298962,13430.0,11
1081,1081,0.0,376.662207127,6127.999999999999,11
1082,1082,0.0,243.375664234,8186.000000000001,11
1083,1083,0.0,385.299758911,8780.0,11
1084,1084,0.0,276.628948689,4058.0,11
1085,1085,0.0,87.0166330338,9.0,11
1086,1086,0.0,0.0,0.0,11
1087,1087,0.0,0.0,9.0,11
1088,1088,0.0,0.0,11628.0,11
1089,1089,0.0,0.0,0.0,11
1090,1090,0.0,0.0,0.0,11
1091,1091,0.0,0.0,0.0,11
1092,1092,0.0,0.0,42.0,11
1093,1093,0.0,0.0,78.0,11
1094,1094,0.0,0.0,84.0,11
1095,1095,0.0,0.0,67.00000000000001,11
1096,1096,0.0,0.0,0.0,11
1097,-2,0.0,0.0,0.0,0
1098,-2,0.0,0.0,0.0,0
1099,-2,0.0,0.0,0.0,0
1100,-2,0.0,0.0,0.0,0
1101,-2,0.0,494.768875122,19156.0,0
1102,-2,0.0,7.06655454636,2.0,0
1103,-2,0.0,0.0,0.0,0
1104,-2,0.0,98.1439208984,503.9999999999999,0
1105,-2,0.0,47.3317084312,0.0,0
1106,-2,0.0,156.476139069,0.0,0
1107,-2,0.0,47.0347352028,4.0,0
1108,1108,0.0,0.0,0.0,6
1109,1109,0.0,31.9983415604,0.0,6
1110,1110,0.0,0.0,0.0,6
1111,1111,0.0,39.9449090958,0.0,6
1112,-2,0.0,50.1561999321,11.0,0
1113,-2,0.0,154.043231487,2900.0,0
1114,-2,0.0,257.808982372,12995.0,0
1115,-2,0.0,13.0881056786,1611.0,0
1116,-2,0.0,147.468687534,5611.0,0
1117,-2,0.0,146.594065666,215.0,0
1118,-2,0.0,98.1025185585,1427.0,0
1119,-2,0.0,8.02843761444,2.0,0
1120,-2,0.0,779.151101112,10839.0,0
1121,-2,0.0,725.892268658,10676.0,0
1122,-2,0.0,201.414683819,1785.0,0
1123,-2,0.0,160.207255363,16532.0,0
1124,-2,0.0,75.7241563797,10000.0,0
1125,-2,0.0,0.0,8.0,0
1126,-2,0.0,0.0,0.0,0
1127,-2,0.0,143.660959721,0.0,0
1128,-2,0.0,547.228989124,727.9999999999999,0
1129,-2,0.0,448.50661993,26124.0,0
1130,-2,0.0,88.459792614,74.0,0
1131,-2,0.0,0.0,102.0,0
1132,-2,0.0,20.3678798676,1002.0,0
1133,-2,0.0,78.0162401199,3937.0,0
1134,-2,0.0,6.98611688614,6604.999999999998,0
1135,-2,0.0,0.0,59.0,0
1136,-2,0.0,0.0,3080.000000000001,0
1137,-2,0.0,0.0,918.0,0
1138,-2,0.0,663.850992203,18277.0,0
1139,-2,0.0,612.181864262,6509.999999999999,0
1140,-2,0.0,24.2508764267,0.0,0
1141,-2,0.0,441.357131004,1264.0,0
1142,-2,0.0,263.921234131,7416.0,0
1143,-2,0.0,0.0,0.0,0
1144,-2,0.0,10.1245412827,0.0,0
1145,-2,0.0,232.72954464,1699.0,0
1146,-2,0.0,100.100905895,210.0,0
1147,-2,0.0,4.61578321457,0.0,0
1148,-2,0.0,199.602223873,4046.000000000001,0
1149,-2,0.0,71.3118572235,67.00000000000001,0
1150,-2,0.0,121.445055723,4260.0,0
1151,-2,0.0,163.823778868,1368.0,0
1152,-2,0.0,17.4913158417,0.0,0
1153,-2,0.0,17.9811282158,0.0,0
1154,-2,0.0,0.0,565.9999999999999,0
1155,-2,0.0,0.0,0.0,0
1156,-2,0.0,41.4051885605,0.0,0
1157,-2,0.0,13.8122868538,0.0,0
1158,-2,0.0,0.0,0.0,0
1159,-2,0.0,356.086689472,12212.0,0
1160,-2,0.0,335.764311314,5828.999999999999,0
1161,-2,0.0,99.9294543266,0.0,0
1162,-2,0.0,274.687898636,7580.000000000001,0
1163,-2,0.0,118.335769653,302.0,0
1164,-2,0.0,561.767604351,19740.0,0
1165,-2,0.0,517.087644577,11380.0,0
1166,-2,0.0,589.15089035,20813.0,0
1167,-2,0.0,513.123706818,8482.0,0
1168,-2,0.0,314.803842068,432.0000000000001,0
1169,-2,0.0,30.4916625023,1.0,0
1170,-2,0.0,529.458197594,3453.0,0
1171,-2,0.0,301.992184162,0.0,0
1172,-2,0.0,7.28292131424,0.0,0
1173,-2,0.0,0.0,0.0,0
1174,-2,0.0,0.0,0.0,0
1175,-2,0.0,0.0,0.0,0
1176,-2,0.0,0.0,0.0,0
1177,-2,0.0,0.0,38.0,0
1178,-2,0.0,56.3092737198,151.0,0
1179,-2,0.0,335.236477375,6107.0,0
1180,-2,0.0,195.146992683,1402.0,0
1181,-2,0.0,770.299283028,7050.0,0
1182,-2,0.0,242.586427689,3671.0,0
1183,-2,0.0,262.095971107,188.0,0
1184,-2,0.0,189.484228611,7143.000000000002,0
1185,-2,0.0,439.927986145,3046.0,0
1186,-2,0.0,167.117893219,5150.0,0
1187,-2,0.0,114.090979576,4584.0,0
1188,-2,0.0,158.54962492,3136.0,0
1189,-2,0.0,164.74200201,7062.000000000001,0
1190,-2,0.0,589.236317158,20741.0,0
1191,-2,0.0,632.318501949,14979.00000000001,0
1192,-2,0.0,136.922624111,1253.0,0
1193,-2,0.0,382.610473156,15509.0,0
1194,-2,0.0,73.855047226,333.0000000000001,0
1195,-2,0.0,301.777415276,14882.0,0
1196,-2,0.0,176.531386375,13263.0,0
1197,-2,0.0,0.0,0.0,0
1198,-2,0.0,161.127169132,15177.0,0
1199,-2,0.0,185.539428234,8597.999999999998,0
1200,-2,0.0,188.658130169,3821.0,0
1201,-2,0.0,270.836925507,9041.0,0
1202,-2,0.0,17.5371332169,1600.0,0
1203,-2,0.0,172.952872276,5289.999999999999,0
1204,-2,0.0,0.0,0.0,0
1205,-2,0.0,52.4116678238,9231.0,0
1206,-2,0.0,1108.99377632,14483.0,0
1207,-2,0.0,1476.34925461,35145.0,0
1208,-2,0.0,1284.86922646,24666.0,0
1209,-2,0.0,796.003070831,16211.0,0
1210,-2,0.0,618.948952675,15163.0,0
1211,-2,0.0,896.551827431,21666.0,0
1212,-2,0.0,1384.62046432,87622.0,0
1213,-2,0.0,528.460494995,10608.0,0
1214,-2,0.0,42.5477890968,3373.0,0
1215,-2,0.0,0.0,0.0,0
1216,-2,0.0,0.0,0.0,0
1217,-2,0.0,0.0,0.0,0
1218,-2,0.0,732.197568893,20998.0,0
1219,-2,0.0,282.585149765,7593.0,0
1220,-2,0.0,6.15592241287,145.0,0
1221,-2,0.0,29.3123397827,68.00000000000001,0
1222,-2,0.0,311.356524467,9612.0,0
1223,-2,0.0,244.348370552,12267.0,0
1224,-2,0.0,872.844649315,18725.0,0
1225,-2,0.0,212.875255585,431.0,0
1226,-2,0.0,482.235692978,7392.999999999999,0
1227,-2,0.0,6.56418371201,1747.0,0
1228,-2,0.0,0.0,0.0,0
1229,-2,0.0,0.0,0.0,0
1230,-2,0.0,0.0,0.0,0
1231,-2,0.0,0.0,0.0,0
1232,-2,0.0,0.0,0.0,0
1233,-2,0.0,0.0,0.0,0
1234,-2,0.0,0.0,0.0,0
1235,-2,0.0,0.0,0.0,0
1236,-2,0.0,0.0,0.0,0
1237,-2,0.0,0.0,49.00000000000002,0
1238,-2,0.0,0.0,0.0,0
1239,-2,0.0,0.0,0.0,0
1240,-2,0.0,0.0,0.0,0
1241,-2,0.0,0.0,0.0,0
1242,-2,0.0,0.0,0.0,0
1243,-2,0.0,0.0,0.0,0
1244,-2,0.0,0.0,0.0,0
1245,-2,0.0,0.0,0.0,0
1246,-2,0.0,0.0,0.0,0
1247,-2,0.0,0.0,0.0,0
1248,-2,0.0,0.0,0.0,0
1249,-2,0.0,30.4852390289,0.0,0
1250,-2,0.0,130.120567799,0.0,0
1251,-2,0.0,23.1172709465,0.0,0
1252,-2,0.0,0.0,0.0,0
1253,-2,0.0,0.0,0.0,0
1254,-2,0.0,74.6793489456,0.0,0
1255,-2,0.0,536.177928925,2714.0,0
1256,-2,0.0,445.7386446,141.0,0
1257,-2,0.0,1001.17760372,666.9999999999999,0
1258,-2,0.0,1365.74760628,6848.000000000001,0
1259,-2,0.0,480.07217741,0.0,0
1260,-2,0.0,688.513711452,1414.0,0
1261,-2,0.0,327.734652996,0.0,0
1262,-2,0.0,509.974591732,20089.0,0
1263,-2,0.0,155.769175529,13.0,0
1264,-2,0.0,6.45743942261,0.0,0
1265,-2,0.0,577.675202847,14763.0,0
1266,-2,0.0,303.898074627,19738.0,0
1267,-2,0.0,0.0,0.0,0
1268,-2,0.0,0.0,9.0,0
1269,-2,0.0,0.0,5271.0,0
1270,-2,0.0,0.0,663.9999999999999,0
1271,-2,0.0,71.2525835037,3068.0,0
1272,-2,0.0,523.698255062,33109.99999999999,0
1273,-2,0.0,6.8642168045,0.0,0
1274,-2,0.0,0.0,0.0,0
1275,-2,0.0,54.373913765,13.0,0
1276,-2,0.0,0.0,0.0,0
1277,-2,0.0,0.0,0.0,0
1278,-2,0.0,0.0,0.0,0
1279,-2,0.0,0.0,0.0,0
1280,-2,0.0,0.0,0.0,0
1281,-2,0.0,0.0,0.0,0
1282,-2,0.0,0.0,0.0,0
1283,-2,0.0,0.0,0.0,0
1284,-2,0.0,0.0,543.0,0
1285,-2,0.0,0.0,0.0,0
1286,-2,0.0,0.0,151.0,0
1287,-2,0.0,29.2559833527,2094.0,0
1288,1288,0.0,58.4442844391,1010.0,11
1289,1289,0.0,27.2204780579,0.0,11
