Tid,Supply-demand relationship
3659,balance
3660,balance
3661,balance
3662,balance
3663,balance
3664,balance
3665,balance
3666,balance
3667,balance
3668,surplus
3669,balance
3670,balance
3671,balance
3672,balance
3673,balance
3674,balance
3675,balance
3676,balance
3677,balance
3678,surplus
3679,balance
3680,surplus
3681,surplus
3682,surplus
3683,surplus
3684,surplus
3685,balance
3686,balance
3687,balance
3688,balance
3689,balance
3690,balance
3691,balance
3692,balance
3693,balance
3694,balance
3695,balance
3696,balance
3697,balance
3698,balance
3741,balance
3742,surplus
3743,balance
3744,balance
3745,balance
3746,balance
3747,balance
3748,balance
3749,balance
3750,balance
3751,balance
3752,balance
3753,balance
3754,balance
3755,balance
3756,balance
3757,balance
3758,balance
3759,balance
3760,balance
3761,balance
3762,balance
3763,balance
3764,balance
3765,balance
3766,balance
3767,balance
3768,balance
3769,balance
3770,balance
3771,deficit
3772,balance
3773,balance
3774,balance
3775,balance
3776,balance
3777,balance
3778,balance
3779,balance
3780,balance
3781,surplus
3782,balance
3783,balance
3784,balance
3785,balance
3786,balance
3787,balance
3788,balance
3789,balance
3790,balance
3791,balance
3792,balance
3793,balance
3794,balance
3795,balance
3796,balance
3797,balance
3798,balance
3799,balance
3800,balance
3801,balance
3802,balance
3803,balance
3804,balance
3805,balance
3806,surplus
3807,balance
3808,balance
3809,balance
3810,balance
3811,surplus
3812,balance
3813,balance
3814,balance
3815,balance
3816,balance
3817,balance
3818,balance
3819,balance
3820,balance
3821,balance
3822,balance
3823,balance
3824,balance
3825,balance
3826,balance
3827,surplus
3828,balance
3829,balance
3830,balance
3831,balance
3832,balance
3833,balance
3834,deficit
3835,balance
3836,balance
3837,surplus
3838,balance
3839,surplus
3840,balance
3841,surplus
3842,balance
3843,surplus
3844,balance
3845,balance
3846,balance
3847,balance
3848,surplus
3849,balance
3850,balance
3851,balance
3852,balance
3853,balance
3854,surplus
3855,balance
3856,surplus
3857,balance
3858,balance
3859,balance
3860,balance
3861,balance
3862,balance
3863,balance
3864,balance
3865,surplus
3866,balance
3867,balance
3868,balance
3869,balance
3870,balance
3871,balance
3872,balance
3873,balance
3874,balance
3875,balance
3876,balance
3877,balance
3878,balance
3879,balance
3880,balance
3881,balance
3882,balance
3883,balance
3884,balance
3885,balance
3929,balance
3930,balance
3931,balance
3932,balance
3933,balance
3934,balance
3935,balance
3936,balance
3937,balance
3938,balance
3939,balance
3940,balance
3941,balance
3942,balance
3943,balance
3944,balance
3945,balance
3946,balance
3947,balance
3948,balance
3949,balance
3950,balance
3951,surplus
3952,surplus
3953,balance
3954,balance
3955,balance
3956,balance
3957,deficit
3958,deficit
3959,deficit
3960,balance
3961,balance
3962,balance
3963,balance
3964,balance
3965,balance
3966,balance
3967,balance
3968,balance
3969,balance
3970,balance
3971,balance
3972,balance
3973,balance
3974,balance
3975,balance
3976,balance
3977,balance
3978,balance
3979,balance
3980,balance
3981,balance
3982,surplus
3983,balance
3984,balance
3985,balance
3986,balance
3987,balance
3988,balance
3989,balance
3990,balance
3991,balance
3992,surplus
3993,balance
3994,balance
3995,balance
3996,balance
3997,balance
3998,balance
3999,balance
4000,balance
4001,balance
4002,balance
4003,balance
4004,balance
4005,balance
4006,balance
4007,balance
4008,surplus
4009,balance
4010,balance
4011,surplus
4012,balance
4013,balance
4014,balance
4015,balance
4016,surplus
4017,surplus
4018,surplus
4019,balance
4020,surplus
4021,surplus
4022,balance
4023,surplus
4024,surplus
4025,balance
4026,balance
4027,balance
4028,balance
4029,balance
4030,balance
4031,balance
4032,balance
4033,balance
4034,balance
4035,balance
4036,balance
4037,balance
4038,balance
4039,surplus
4040,balance
4041,balance
4042,balance
4043,balance
4044,balance
4045,balance
4046,surplus
4047,balance
4048,balance
4049,balance
4050,surplus
4051,surplus
4052,deficit
4053,deficit
4054,surplus
4055,balance
4056,balance
4057,balance
4058,balance
4059,balance
4060,balance
4061,surplus
4062,surplus
4063,balance
4064,balance
4065,balance
4066,balance
4067,balance
4068,surplus
4069,balance
4070,balance
4071,balance
4072,balance
4073,balance
4077,balance
4080,balance
4081,balance
4082,balance
4083,balance
4084,balance
4085,balance
4086,balance
4087,balance
4116,balance
4117,surplus
4118,balance
4119,balance
4120,balance
4121,balance
4122,balance
4123,balance
4124,balance
4125,balance
