Tid,Supply-demand relationship
3691,balance
3692,balance
3693,balance
3694,balance
3695,balance
3696,balance
3697,balance
3698,balance
3699,balance
3700,balance
3701,balance
3702,balance
3703,balance
3704,balance
3705,balance
3706,balance
3707,balance
3708,balance
3709,balance
3710,surplus
3711,balance
3712,balance
3713,balance
3714,balance
3715,balance
3716,balance
3717,balance
3718,balance
3719,balance
3720,balance
3721,balance
3722,balance
3723,balance
3724,balance
3725,balance
3726,balance
3727,deficit
3728,deficit
3729,balance
3730,balance
3731,balance
3732,balance
3733,deficit
3734,deficit
3735,deficit
3736,deficit
3737,deficit
3738,balance
3780,balance
3781,balance
3782,balance
3783,balance
3784,balance
3785,balance
3786,balance
3787,balance
3788,balance
3789,balance
3790,balance
3791,balance
3792,balance
3793,balance
3794,balance
3795,balance
3796,balance
3797,balance
3798,balance
3799,balance
3800,balance
3801,balance
3802,balance
3803,balance
3804,balance
3805,balance
3806,balance
3807,surplus
3808,deficit
3809,surplus
3810,balance
3811,surplus
3812,surplus
3813,deficit
3814,deficit
3815,balance
3816,balance
3817,surplus
3818,balance
3819,balance
3820,balance
3821,balance
3822,balance
3823,surplus
3824,surplus
3825,surplus
3826,balance
3827,balance
3828,balance
3829,balance
3830,balance
3831,balance
3832,balance
3833,balance
3834,balance
3835,balance
3836,balance
3837,balance
3838,balance
3839,balance
3840,balance
3841,balance
3842,balance
3843,balance
3844,balance
3845,balance
3846,balance
3847,balance
3848,balance
3849,balance
3850,balance
3851,balance
3852,balance
3853,balance
3854,balance
3855,balance
3856,balance
3857,balance
3858,deficit
3859,deficit
3860,deficit
3861,deficit
3862,deficit
3909,balance
3910,balance
3911,balance
3912,balance
3913,balance
3914,balance
3915,balance
3916,balance
3917,balance
3918,balance
3919,surplus
3920,balance
3921,balance
3922,balance
3923,balance
3924,balance
3925,balance
3926,balance
3927,balance
3928,balance
3929,balance
3930,balance
3931,balance
3932,deficit
3933,deficit
3934,balance
3935,surplus
3936,balance
3937,balance
3938,surplus
3939,balance
3940,deficit
3941,balance
3942,surplus
3943,balance
3944,balance
3945,balance
3946,balance
3947,balance
3948,balance
3949,surplus
3950,surplus
3951,balance
3952,balance
3953,balance
3954,balance
3955,balance
3956,balance
3957,balance
3958,balance
3959,balance
3960,balance
3961,balance
3962,balance
3963,surplus
3964,balance
3965,balance
3966,balance
3967,balance
3968,balance
3969,balance
3970,balance
3971,balance
3972,balance
3973,balance
3974,balance
3975,deficit
3976,deficit
3977,deficit
3978,deficit
3979,balance
3980,balance
3981,balance
3982,balance
3983,balance
3984,balance
3985,deficit
3986,deficit
4036,balance
4037,balance
4038,balance
4039,balance
4040,balance
4041,balance
4042,balance
4043,balance
4044,balance
4045,balance
4046,balance
4047,balance
4048,balance
4049,balance
4050,balance
4051,balance
4052,balance
4053,balance
4054,balance
4055,balance
4056,balance
4057,balance
4058,deficit
4059,deficit
4060,surplus
4061,surplus
4062,surplus
4063,deficit
4064,deficit
4065,balance
4066,balance
4067,surplus
4068,balance
4069,balance
4070,surplus
4071,deficit
4072,deficit
4073,deficit
4074,balance
4075,balance
4076,balance
4077,balance
4078,balance
4079,balance
4080,balance
4081,balance
4082,balance
4083,balance
4084,balance
4085,balance
4086,balance
4087,balance
4088,balance
4089,balance
