Tid,Supply-demand relationship
11333,balance
11334,balance
11335,balance
11336,surplus
11337,surplus
11338,surplus
11339,balance
11340,balance
11341,balance
11342,balance
11343,balance
11344,balance
11451,balance
11452,balance
11453,balance
11454,balance
11455,balance
11456,balance
11506,balance
11507,balance
11583,balance
11584,balance
11585,balance
11586,balance
11587,balance
11588,balance
11589,balance
11590,balance
11591,balance
11592,balance
11593,balance
11602,balance
11603,balance
11604,balance
11605,balance
11606,balance
11607,balance
11608,balance
11609,balance
11610,balance
11611,balance
11612,balance
11613,balance
11614,balance
11615,balance
11616,balance
11617,balance
11618,balance
11619,balance
11620,balance
11621,balance
11622,balance
11623,balance
11624,balance
11625,balance
11626,balance
11627,balance
11628,surplus
11629,balance
11630,balance
11631,balance
11632,balance
11633,balance
11634,surplus
11635,balance
11636,surplus
11637,balance
11638,surplus
11639,balance
11640,balance
11641,balance
11642,balance
11643,balance
11644,balance
11645,balance
11646,balance
11648,balance
11649,balance
11650,balance
11651,balance
11652,balance
11660,balance
11661,balance
11755,balance
11756,balance
11757,balance
11758,balance
11759,balance
11809,balance
11810,balance
11811,balance
11812,balance
11888,balance
11889,balance
11890,balance
11891,balance
11892,balance
11893,balance
11894,balance
11895,balance
11909,balance
11910,balance
11911,balance
11912,balance
11913,balance
11914,balance
11915,surplus
11916,balance
11917,balance
11918,balance
11919,balance
11920,balance
11921,balance
11922,balance
11923,balance
11924,balance
11925,balance
11926,balance
11927,balance
11928,balance
11929,balance
11930,balance
11931,balance
11932,balance
11933,balance
11934,balance
11935,balance
11936,balance
11937,balance
11938,surplus
11939,surplus
11940,surplus
11941,balance
11942,surplus
11943,surplus
11944,surplus
11945,surplus
11946,balance
11947,balance
11948,balance
11949,balance
11950,balance
11951,balance
11952,balance
11953,balance
11954,balance
11955,balance
11956,balance
11957,balance
11962,balance
11963,balance
11964,balance
11965,balance
11966,balance
12059,balance
12060,balance
12061,balance
12112,balance
12113,balance
12114,balance
12115,balance
12116,balance
12117,balance
12194,balance
12195,balance
12196,balance
12197,balance
12215,balance
12216,balance
12217,balance
12218,balance
12219,balance
12220,balance
12221,balance
12222,balance
12223,balance
12224,balance
12225,balance
12226,balance
12227,balance
12228,balance
12229,balance
12230,balance
12231,balance
12232,balance
12233,balance
12234,balance
12235,balance
12236,balance
12237,balance
12238,balance
12239,balance
12240,balance
12241,surplus
12242,surplus
12243,balance
12244,surplus
12245,balance
12246,surplus
12247,surplus
12248,surplus
12249,balance
12250,balance
12251,balance
12252,balance
12253,balance
12254,balance
12255,balance
12256,balance
12257,balance
12258,balance
12259,balance
12260,balance
12261,balance
12262,balance
12264,balance
12265,balance
12266,balance
12267,balance
12268,balance
12269,balance
12270,balance
12363,balance
12364,balance
12416,balance
12417,balance
12418,balance
12419,balance
12420,balance
12421,balance
12422,balance
12498,balance
12499,balance
12500,balance
12520,balance
12521,balance
12522,balance
12523,balance
12524,balance
12525,balance
12526,balance
12527,balance
12528,balance
12529,balance
12530,balance
12531,balance
12532,balance
12533,balance
12534,balance
12535,balance
12536,balance
12537,balance
12538,balance
12539,surplus
12540,balance
12541,balance
12542,balance
12543,surplus
12544,surplus
12545,surplus
12546,balance
12547,balance
12548,surplus
12549,surplus
12550,balance
12551,balance
12552,balance
12553,balance
12554,surplus
12555,surplus
12556,balance
