Tid,Supply-demand relationship
2955,balance
2956,balance
2957,deficit
2958,deficit
2959,deficit
2960,deficit
2961,deficit
2962,balance
2963,balance
2964,balance
2965,balance
2966,balance
2967,balance
2968,balance
2969,balance
2970,balance
2971,balance
2972,balance
2973,balance
2974,balance
2975,balance
2980,balance
2981,balance
2982,balance
2983,balance
2984,balance
2985,balance
2986,balance
2987,balance
2988,balance
2989,balance
2990,balance
2991,balance
2992,balance
2993,deficit
2994,balance
2995,balance
2996,balance
2997,balance
2998,balance
2999,balance
3000,balance
3001,balance
3002,balance
3003,balance
3004,balance
3005,balance
3006,balance
3007,balance
3008,balance
3009,surplus
3010,balance
3011,surplus
3012,surplus
3013,balance
3014,balance
3015,balance
3016,balance
3017,balance
3018,balance
3019,balance
3020,balance
3021,balance
3022,balance
3023,balance
3024,balance
3025,surplus
3026,balance
3027,balance
3028,balance
3029,balance
3030,surplus
3031,balance
3032,balance
3033,balance
3034,balance
3035,surplus
3036,surplus
3037,balance
3038,surplus
3039,surplus
3040,balance
3041,balance
3042,balance
3043,balance
3044,balance
3045,balance
3046,surplus
3047,balance
3048,surplus
3049,balance
3050,deficit
3051,deficit
3052,deficit
3053,deficit
3054,deficit
3055,deficit
3056,balance
3057,balance
3058,balance
3059,balance
3060,balance
3061,balance
3062,balance
3063,balance
3064,balance
3065,balance
3073,balance
3074,balance
3075,balance
3076,balance
3077,balance
3078,balance
3079,balance
3080,balance
3081,balance
3082,balance
3083,balance
3084,surplus
3085,deficit
3086,deficit
3087,deficit
3088,deficit
3089,deficit
3090,balance
3091,surplus
3092,balance
3093,surplus
3094,balance
3095,balance
3096,balance
3097,balance
3098,balance
3099,balance
3100,balance
3101,balance
3102,balance
3103,balance
3104,balance
3105,surplus
3106,balance
3107,balance
3108,balance
3109,surplus
3110,balance
3111,balance
3112,balance
3113,balance
3114,balance
3115,balance
3116,balance
3117,balance
3118,balance
3119,balance
3120,balance
3121,surplus
3122,surplus
3123,balance
3124,surplus
3125,balance
3126,surplus
3127,balance
3128,balance
3129,surplus
3130,balance
3131,surplus
3132,balance
3133,balance
3134,balance
3135,balance
3136,balance
3137,balance
3138,balance
3139,balance
3140,balance
3141,balance
3142,deficit
3143,surplus
3144,deficit
3145,deficit
3146,deficit
3147,deficit
3148,deficit
3149,deficit
3150,balance
3151,balance
3152,balance
3153,balance
3154,balance
3155,balance
3156,balance
3165,balance
3166,balance
3167,balance
3168,balance
3169,balance
3170,balance
3171,balance
3172,balance
3173,balance
3174,balance
3175,balance
3176,balance
3177,deficit
3178,deficit
3179,surplus
3180,deficit
3181,deficit
3182,deficit
3183,surplus
3184,balance
3185,balance
3186,balance
3187,balance
3188,balance
3189,balance
3190,balance
3191,balance
3192,balance
3193,balance
3194,balance
3195,balance
3196,surplus
3197,deficit
3198,deficit
3199,deficit
3200,balance
3201,surplus
3202,balance
3203,balance
3204,balance
3205,balance
3206,balance
3207,balance
3208,balance
3209,surplus
3210,balance
3211,balance
3212,deficit
3213,surplus
3214,surplus
3215,deficit
3216,surplus
3217,balance
3218,balance
3219,balance
3220,balance
3221,balance
3222,balance
3223,balance
3224,balance
3225,balance
3226,surplus
3227,balance
3228,balance
3229,balance
3230,balance
3231,balance
3232,balance
3233,balance
3234,balance
3235,surplus
3236,deficit
3237,deficit
3238,surplus
3239,deficit
3240,deficit
3241,deficit
3242,deficit
3243,deficit
3244,balance
3245,balance
3246,balance
3247,balance
3248,balance
3258,balance
3259,balance
3260,balance
